2026-04-15T14:46:49.185129,BTC-USD,Short,32,74326.0,74305.8,0.433,0.000272,0.008697,47.02,t/o,0.9206
2026-04-15T14:46:59.895770,SOL-USD,Short,31,84.9,84.96,-1.0907,-0.000707,-0.021908,47.56,t/o,0.8882
2026-04-15T14:47:43.949134,BTC-USD,Short,32,74337.3,74336.3,0.0214,1.3e-05,0.00043,53.44,t/o,0.9244
2026-04-15T14:47:46.945985,ETH-USD,Short,28,2354.4,2355.97,-0.9296,-0.000667,-0.018671,62.49,t/o,0.8255
2026-04-15T14:49:43.485703,BTC-USD,Short,31,74337.6,74354.15,-0.3431,-0.000223,-0.006902,51.61,t/o,0.912
2026-04-15T14:52:54.505774,BTC-USD,Short,27,74389.1,74396.84,-0.1396,-0.000104,-0.002809,51.09,t/o,0.7852
2026-04-15T14:54:04.143549,SOL-USD,Short,31,85.01,85.04,-0.5435,-0.000353,-0.01094,46.01,t/o,0.8881
2026-04-15T14:55:16.659281,BTC-USD,Short,26,74379.0,74378.9,0.0017,1e-06,3.5e-05,45.56,t/o,0.7574
2026-04-15T14:56:07.574830,BTC-USD,Short,32,74378.9,74354.7,0.517,0.000325,0.010412,50.92,t/o,0.9378
2026-04-15T14:56:53.694061,BTC-USD,Short,32,74354.7,74381.73,-0.578,-0.000364,-0.011633,46.12,t/o,0.9268
2026-04-15T14:57:09.998235,SOL-USD,Short,31,85.033,85.05,-0.3079,-0.0002,-0.006198,56.77,t/o,0.888
2026-04-15T14:58:45.563477,SOL-USD,Short,31,85.05,85.03,0.3619,0.000235,0.00729,48.04,t/o,0.888
2026-04-15T14:58:55.171612,BTC-USD,Short,30,74371.5,74417.07,-0.9125,-0.000613,-0.018382,45.48,t/o,0.885
2026-04-15T15:00:04.103540,BTC-USD,Short,29,74400.0,74400.0,0.0,0.0,0.0,46.26,t/o,0.846
2026-04-15T15:00:07.267015,SOL-USD,Short,31,85.03,85.01,0.3617,0.000235,0.007292,46.53,t/o,0.888
2026-04-15T15:00:52.585365,SOL-USD,Short,31,85.01,85.04,-0.5429,-0.000353,-0.01094,45.32,t/o,0.8879
2026-04-15T15:00:57.202738,BTC-USD,Short,29,74400.0,74399.9,0.0019,1e-06,3.9e-05,49.5,t/o,0.8315
2026-04-15T15:02:12.006187,SOL-USD,Short,31,85.02,84.97,0.9043,0.000588,0.018231,49.37,t/o,0.8879
2026-04-15T15:02:27.658307,BTC-USD,Short,28,74399.9,74377.4,0.42,0.000302,0.008468,45.73,t/o,0.8079
2026-04-15T15:02:54.929730,ETH-USD,Short,28,2357.95,2360.0,-1.2075,-0.000869,-0.024343,46.82,t/o,0.8088
2026-04-15T15:02:57.375506,SOL-USD,Short,31,84.97,85.06,-1.6302,-0.001059,-0.032835,45.37,t/o,0.8879
2026-04-15T15:04:51.837853,BTC-USD,Short,26,74478.5,74458.1,0.3527,0.000274,0.007122,50.62,t/o,0.7574
2026-04-15T15:05:17.080756,SOL-USD,Short,31,85.01,85.04,-0.5418,-0.000353,-0.01094,59.76,t/o,0.8879
2026-04-15T15:05:21.204496,ETH-USD,Short,28,2359.88,2363.64,-2.2095,-0.001593,-0.044612,49.53,t/o,0.8004
2026-04-15T15:06:04.432888,SOL-USD,Short,31,85.04,85.12,-1.4441,-0.000941,-0.029163,47.35,t/o,0.8879
2026-04-15T15:06:33.874253,BTC-USD,Short,26,74544.11,74576.42,-0.5568,-0.000433,-0.011269,53.64,t/o,0.7547
2026-04-15T15:08:33.130406,SOL-USD,Short,29,85.17,85.14,0.5037,0.000352,0.010215,50.09,t/o,0.8295
2026-04-15T15:09:04.003507,BTC-USD,Short,29,74674.15,74652.5,0.4146,0.00029,0.008408,45.5,t/o,0.8371
2026-04-15T15:09:24.438173,SOL-USD,Short,31,85.14,85.17,-0.5389,-0.000352,-0.010923,51.31,t/o,0.8877
2026-04-15T15:10:34.741586,BTC-USD,Short,26,74637.2,74660.4,-0.3986,-0.000311,-0.008082,46.68,t/o,0.7509
2026-04-15T15:10:53.664039,SOL-USD,Short,31,85.152,85.16,-0.1437,-9.4e-05,-0.002912,65.54,t/o,0.8877
2026-04-15T15:11:25.102049,BTC-USD,Short,29,74660.4,74694.5,-0.6531,-0.000457,-0.013245,46.64,t/o,0.8409
2026-04-15T15:11:38.938573,SOL-USD,Short,31,85.16,85.16,0.0,0.0,0.0,45.27,t/o,0.8876
2026-04-15T15:12:28.990104,BTC-USD,Short,28,74674.5,74655.8,0.3454,0.00025,0.007012,48.23,t/o,0.8055
2026-04-15T15:12:31.179484,SOL-USD,Short,31,85.16,85.12,0.7174,0.00047,0.014561,49.49,t/o,0.8876
2026-04-15T15:12:35.124411,ETH-USD,Short,27,2367.0,2366.72,0.1574,0.000118,0.003194,46.27,t/o,0.7803
2026-04-15T15:13:17.029526,SOL-USD,Short,31,85.12,85.17,-0.8981,-0.000587,-0.01821,45.85,t/o,0.8876
2026-04-15T15:13:17.269728,BTC-USD,Short,28,74656.7,74729.31,-1.3421,-0.000973,-0.027232,48.28,t/o,0.8016
2026-04-15T15:14:41.867917,SOL-USD,Short,31,85.15,85.07,1.4334,0.00094,0.029125,47.61,t/o,0.8875
2026-04-15T15:14:55.496666,BTC-USD,Short,27,74693.8,74668.16,0.4561,0.000343,0.009268,49.85,t/o,0.7788
2026-04-15T15:15:16.712273,ETH-USD,Short,27,2365.77,2366.1,-0.1854,-0.000139,-0.003766,49.05,t/o,0.7747
2026-04-15T15:15:35.093201,SOL-USD,Short,31,85.07,85.1,-0.5388,-0.000353,-0.010932,53.23,t/o,0.8875
2026-04-15T15:16:10.108721,BTC-USD,Short,27,74658.7,74621.6,0.6615,0.000497,0.013417,45.54,t/o,0.7763
2026-04-15T15:16:47.835420,SOL-USD,Short,31,85.03,85.06,-0.5389,-0.000353,-0.010937,52.68,t/o,0.8875
2026-04-15T15:16:55.350832,BTC-USD,Short,27,74621.6,74621.6,0.0,0.0,0.0,45.24,t/o,0.7774
2026-04-15T15:17:03.276331,ETH-USD,Short,27,2363.8,2363.52,0.1577,0.000118,0.003198,45.97,t/o,0.7716
2026-04-15T15:20:04.565066,BTC-USD,Short,26,74714.0,74680.5,0.5746,0.000448,0.011658,48.13,t/o,0.7708
